doc_id,stock_code,stock_name,market,announcement_title,announcement_type,publish_date,url,pdf_url,local_pdf_path,download_status,source,crawl_time,error_message,notes
12bfa2000aecf9b50bf019eb58efb4b9,300274,阳光电源,sz,阳光电源：关于使用闲置募集资金购买理财产品的进展公告（三十三）,其他,2024-05-31,finalpage/2024-05-31/1220224563.PDF,http://static.cninfo.com.cn/finalpage/2024-05-31/1220224563.PDF,data/pdf\300274_12bfa2000aecf9b50bf019eb58efb4b9.pdf,success,cninfo,2026-06-05T10:41:43.413502,,
53eb083487aaf473c343964d0511823f,300274,阳光电源,sz,阳光电源：募集资金年度存放与使用情况鉴证报告,其他,2024-04-23,finalpage/2024-04-23/1219740098.PDF,http://static.cninfo.com.cn/finalpage/2024-04-23/1219740098.PDF,data/pdf\300274_53eb083487aaf473c343964d0511823f.pdf,success,cninfo,2026-06-05T10:41:45.037991,,
8ba1f47dbbe88f4a69ed9d09b21263e1,300274,阳光电源,sz,阳光电源：关于部分募集资金投资项目延期的公告,其他,2024-04-23,finalpage/2024-04-23/1219740080.PDF,http://static.cninfo.com.cn/finalpage/2024-04-23/1219740080.PDF,data/pdf\300274_8ba1f47dbbe88f4a69ed9d09b21263e1.pdf,success,cninfo,2026-06-05T10:41:45.037991,,
85c3e4358f65add9f94cada9c229894a,300274,阳光电源,sz,阳光电源：关于募集资金年度存放与使用情况的专项报告,其他,2024-04-23,finalpage/2024-04-23/1219740088.PDF,http://static.cninfo.com.cn/finalpage/2024-04-23/1219740088.PDF,data/pdf\300274_85c3e4358f65add9f94cada9c229894a.pdf,success,cninfo,2026-06-05T10:41:45.037991,,
a381eb2f0866c4589f66732df4fda260,300274,阳光电源,sz,阳光电源：中国国际金融股份有限公司关于阳光电源股份有限公司部分募集资金投资项目延期的核查意见,其他,2024-04-23,finalpage/2024-04-23/1219740106.PDF,http://static.cninfo.com.cn/finalpage/2024-04-23/1219740106.PDF,data/pdf\300274_a381eb2f0866c4589f66732df4fda260.pdf,success,cninfo,2026-06-05T10:41:46.862899,,
4623e33ed2940a3190a7999968c029d5,300274,阳光电源,sz,阳光电源：中国国际金融股份有限公司关于阳光电源股份有限公司2023年度募集资金存放与使用情况的核查意见,其他,2024-04-23,finalpage/2024-04-23/1219740068.PDF,http://static.cninfo.com.cn/finalpage/2024-04-23/1219740068.PDF,data/pdf\300274_4623e33ed2940a3190a7999968c029d5.pdf,success,cninfo,2026-06-05T10:41:46.862899,,
57994ef68dc1d5454b364f63e9c3e9d9,300274,阳光电源,sz,阳光电源：关于使用闲置募集资金购买理财产品的进展公告（三十二）,其他,2024-04-01,finalpage/2024-04-01/1219490842.PDF,http://static.cninfo.com.cn/finalpage/2024-04-01/1219490842.PDF,data/pdf\300274_57994ef68dc1d5454b364f63e9c3e9d9.pdf,success,cninfo,2026-06-05T10:41:46.862899,,
7015dab829359519a4486a1d389436c2,300274,阳光电源,sz,阳光电源：关于使用闲置募集资金购买理财产品的进展公告（三十一）,其他,2024-03-01,finalpage/2024-03-01/1219219482.PDF,http://static.cninfo.com.cn/finalpage/2024-03-01/1219219482.PDF,data/pdf\300274_7015dab829359519a4486a1d389436c2.pdf,success,cninfo,2026-06-05T10:41:46.862899,,
e05ed2594ffb9ac9107b4f6a7efe2cca,300014,亿纬锂能,sz,亿纬锂能：前次募集资金使用情况鉴证报告,其他,2025-06-10,finalpage/2025-06-10/1223825446.PDF,http://static.cninfo.com.cn/finalpage/2025-06-10/1223825446.PDF,data/pdf\300014_e05ed2594ffb9ac9107b4f6a7efe2cca.pdf,success,cninfo,2026-06-05T10:41:51.930564,,
9382c116606567fa98de228ddb442057,300014,亿纬锂能,sz,亿纬锂能：前次募集资金使用情况专项报告,其他,2025-06-10,finalpage/2025-06-10/1223825463.PDF,http://static.cninfo.com.cn/finalpage/2025-06-10/1223825463.PDF,data/pdf\300014_9382c116606567fa98de228ddb442057.pdf,success,cninfo,2026-06-05T10:41:51.930564,,
059c92e65bc26f80e5428fd3ab774685,300014,亿纬锂能,sz,亿纬锂能：关于使用募集资金向曲靖亿纬增资用于实施募投项目进展暨完成工商变更登记的公告,其他,2025-04-30,finalpage/2025-04-30/1223443533.PDF,http://static.cninfo.com.cn/finalpage/2025-04-30/1223443533.PDF,data/pdf\300014_059c92e65bc26f80e5428fd3ab774685.pdf,success,cninfo,2026-06-05T10:41:53.723673,,
a1c8c043ef45114e7853ce7dc75dec89,300014,亿纬锂能,sz,亿纬锂能：中信证券股份有限公司关于惠州亿纬锂能股份有限公司2024年度募集资金存放与使用情况的核查意见,其他,2025-04-18,finalpage/2025-04-18/1223125820.PDF,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125820.PDF,data/pdf\300014_a1c8c043ef45114e7853ce7dc75dec89.pdf,success,cninfo,2026-06-05T10:41:55.372616,,
0d32b1f7651539af1c4d612792e8c2c4,300014,亿纬锂能,sz,亿纬锂能：募集资金年度存放与使用情况鉴证报告,其他,2025-04-18,finalpage/2025-04-18/1223125783.PDF,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125783.PDF,data/pdf\300014_0d32b1f7651539af1c4d612792e8c2c4.pdf,success,cninfo,2026-06-05T10:41:55.372616,,
7d20a556470c4d21ecfca3f1e99c00eb,300014,亿纬锂能,sz,亿纬锂能：关于募集资金年度存放与使用情况的专项报告,其他,2025-04-18,finalpage/2025-04-18/1223125816.PDF,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125816.PDF,data/pdf\300014_7d20a556470c4d21ecfca3f1e99c00eb.pdf,success,cninfo,2026-06-05T10:41:55.372616,,
b6bbbca61181602ef5c12b882493a3fd,300014,亿纬锂能,sz,亿纬锂能：中信证券股份有限公司关于惠州亿纬锂能股份有限公司使用募集资金置换预先已投入募投项目自筹资金的核查意见,其他,2025-04-03,finalpage/2025-04-03/1223005576.PDF,http://static.cninfo.com.cn/finalpage/2025-04-03/1223005576.PDF,data/pdf\300014_b6bbbca61181602ef5c12b882493a3fd.pdf,success,cninfo,2026-06-05T10:41:57.030794,,
d5183217bd8a325079780b5aeaf44486,300014,亿纬锂能,sz,亿纬锂能：中信证券股份有限公司关于惠州亿纬锂能股份有限公司使用募集资金向曲靖亿纬增资及提供借款用于实施募投项目的核查意见,其他,2025-04-03,finalpage/2025-04-03/1223005578.PDF,http://static.cninfo.com.cn/finalpage/2025-04-03/1223005578.PDF,data/pdf\300014_d5183217bd8a325079780b5aeaf44486.pdf,success,cninfo,2026-06-05T10:41:57.030794,,
4f29e72b2539510cbbf7359fc187fb1f,300014,亿纬锂能,sz,亿纬锂能：关于使用募集资金置换预先已投入募投项目自筹资金的公告,其他,2025-04-03,finalpage/2025-04-03/1223005575.PDF,http://static.cninfo.com.cn/finalpage/2025-04-03/1223005575.PDF,data/pdf\300014_4f29e72b2539510cbbf7359fc187fb1f.pdf,success,cninfo,2026-06-05T10:41:57.030794,,
c7d94a90233d99da0745032f2f5e8212,300014,亿纬锂能,sz,亿纬锂能：中信证券股份有限公司关于惠州亿纬锂能股份有限公司调整使用闲置募集资金及自有资金进行现金管理额度和有效期的核查意见,其他,2025-04-03,finalpage/2025-04-03/1223005577.PDF,http://static.cninfo.com.cn/finalpage/2025-04-03/1223005577.PDF,data/pdf\300014_c7d94a90233d99da0745032f2f5e8212.pdf,success,cninfo,2026-06-05T10:41:57.030794,,
c83d59f7fd77373246bdee7f51f23919,300014,亿纬锂能,sz,亿纬锂能：关于使用募集资金向曲靖亿纬增资及提供借款用于实施募投项目的公告,其他,2025-04-03,finalpage/2025-04-03/1223005573.PDF,http://static.cninfo.com.cn/finalpage/2025-04-03/1223005573.PDF,data/pdf\300014_c83d59f7fd77373246bdee7f51f23919.pdf,success,cninfo,2026-06-05T10:41:57.030794,,
9462a156c6119e988dc82182938fd3b2,300014,亿纬锂能,sz,亿纬锂能：关于调整使用闲置募集资金及自有资金进行现金管理额度和有效期的公告,其他,2025-04-03,finalpage/2025-04-03/1223005572.PDF,http://static.cninfo.com.cn/finalpage/2025-04-03/1223005572.PDF,data/pdf\300014_9462a156c6119e988dc82182938fd3b2.pdf,success,cninfo,2026-06-05T10:41:57.030794,,
c50b01d45c0b5f3fbd31d945cbaeef37,300014,亿纬锂能,sz,亿纬锂能：关于惠州亿纬锂能股份有限公司以自筹资金预先投入募集资金投资项目鉴证报告,其他,2025-04-03,finalpage/2025-04-03/1223005574.PDF,http://static.cninfo.com.cn/finalpage/2025-04-03/1223005574.PDF,data/pdf\300014_c50b01d45c0b5f3fbd31d945cbaeef37.pdf,success,cninfo,2026-06-05T10:41:57.030794,,
f33bca4b967517a8b91c8c7fe34b1554,300014,亿纬锂能,sz,亿纬锂能：关于签订募集资金监管协议的公告,其他,2025-04-01,finalpage/2025-04-01/1222984048.PDF,http://static.cninfo.com.cn/finalpage/2025-04-01/1222984048.PDF,data/pdf\300014_f33bca4b967517a8b91c8c7fe34b1554.pdf,success,cninfo,2026-06-05T10:41:57.030794,,
6943707d89066db75780cffcf60c8bf6,300014,亿纬锂能,sz,亿纬锂能：关于将定期账户转为募集资金现金管理专用结算账户的公告,其他,2024-12-04,finalpage/2024-12-04/1221927358.PDF,http://static.cninfo.com.cn/finalpage/2024-12-04/1221927358.PDF,data/pdf\300014_6943707d89066db75780cffcf60c8bf6.pdf,success,cninfo,2026-06-05T10:42:00.454712,,
ef858313e37ad5fec100528ed725e177,300014,亿纬锂能,sz,亿纬锂能：关于注销部分募集资金专项账户的公告,其他,2024-11-20,finalpage/2024-11-20/1221790638.PDF,http://static.cninfo.com.cn/finalpage/2024-11-20/1221790638.PDF,data/pdf\300014_ef858313e37ad5fec100528ed725e177.pdf,success,cninfo,2026-06-05T10:42:00.454712,,
f8db5af50cc8cdee33e94d5e34bb569e,300014,亿纬锂能,sz,亿纬锂能：关于注销部分募集资金专项账户的公告,其他,2024-09-06,finalpage/2024-09-06/1221160514.PDF,http://static.cninfo.com.cn/finalpage/2024-09-06/1221160514.PDF,data/pdf\300014_f8db5af50cc8cdee33e94d5e34bb569e.pdf,success,cninfo,2026-06-05T10:42:05.599743,,
56c12a19ec58cb6672a4840cd455044f,300014,亿纬锂能,sz,亿纬锂能：2024年半年度募集资金存放与实际使用情况的专项报告,其他,2024-08-23,finalpage/2024-08-23/1220952733.PDF,http://static.cninfo.com.cn/finalpage/2024-08-23/1220952733.PDF,data/pdf\300014_56c12a19ec58cb6672a4840cd455044f.pdf,success,cninfo,2026-06-05T10:42:05.600739,,
6c360f3ba4e55928f1060e566a22b526,300014,亿纬锂能,sz,亿纬锂能：中信证券股份有限公司关于惠州亿纬锂能股份有限公司调整使用闲置募集资金及自有资金进行现金管理额度和有效期的核查意见,其他,2024-05-27,finalpage/2024-05-27/1220172866.PDF,http://static.cninfo.com.cn/finalpage/2024-05-27/1220172866.PDF,data/pdf\300014_6c360f3ba4e55928f1060e566a22b526.pdf,success,cninfo,2026-06-05T10:42:08.914571,,
2cdde477f5092d681dace0bb1cb24bf5,300014,亿纬锂能,sz,亿纬锂能：关于调整使用闲置募集资金及自有资金进行现金管理额度和有效期的公告,其他,2024-05-27,finalpage/2024-05-27/1220172863.PDF,http://static.cninfo.com.cn/finalpage/2024-05-27/1220172863.PDF,data/pdf\300014_2cdde477f5092d681dace0bb1cb24bf5.pdf,success,cninfo,2026-06-05T10:42:08.914571,,
2144533342effa0790eaef8a662ffbb4,300014,亿纬锂能,sz,亿纬锂能：中信证券股份有限公司关于惠州亿纬锂能股份有限公司2023年度募集资金存放与实际使用情况的核查意见,其他,2024-04-19,finalpage/2024-04-19/1219668076.PDF,http://static.cninfo.com.cn/finalpage/2024-04-19/1219668076.PDF,data/pdf\300014_2144533342effa0790eaef8a662ffbb4.pdf,success,cninfo,2026-06-05T10:42:10.569244,,
89ca95e439e44fe1a588f9d6e0a8d3a2,300014,亿纬锂能,sz,亿纬锂能：募集资金年度存放与使用情况鉴证报告,其他,2024-04-19,finalpage/2024-04-19/1219668035.PDF,http://static.cninfo.com.cn/finalpage/2024-04-19/1219668035.PDF,data/pdf\300014_89ca95e439e44fe1a588f9d6e0a8d3a2.pdf,success,cninfo,2026-06-05T10:42:12.248906,,
5fd6f17d148a83b9a13ab0096d278163,300014,亿纬锂能,sz,亿纬锂能：关于募集资金年度存放与使用情况的专项报告,其他,2024-04-19,finalpage/2024-04-19/1219668014.PDF,http://static.cninfo.com.cn/finalpage/2024-04-19/1219668014.PDF,data/pdf\300014_5fd6f17d148a83b9a13ab0096d278163.pdf,success,cninfo,2026-06-05T10:42:12.248906,,
28363a7087d0a6232afbc4e01d23db35,300014,亿纬锂能,sz,亿纬锂能：关于使用部分闲置募集资金和自有资金进行现金管理的进展公告,其他,2024-02-06,finalpage/2024-02-06/1219111502.PDF,http://static.cninfo.com.cn/finalpage/2024-02-06/1219111502.PDF,data/pdf\300014_28363a7087d0a6232afbc4e01d23db35.pdf,success,cninfo,2026-06-05T10:42:13.947585,,
77d07f174876f0a0c8133ac9f8542cb4,300760,迈瑞医疗,sz,迈瑞医疗：关于注销部分募集资金专户的公告,其他,2025-06-13,finalpage/2025-06-13/1223877379.PDF,http://static.cninfo.com.cn/finalpage/2025-06-13/1223877379.PDF,data/pdf\300760_77d07f174876f0a0c8133ac9f8542cb4.pdf,success,cninfo,2026-06-05T10:42:17.088466,,
4e048e663b243e681ebbf21310548fe4,300760,迈瑞医疗,sz,迈瑞医疗：关于部分募集资金投资项目结项并将节余募集资金永久补充流动资金的公告,其他,2025-04-29,finalpage/2025-04-29/1223371115.PDF,http://static.cninfo.com.cn/finalpage/2025-04-29/1223371115.PDF,data/pdf\300760_4e048e663b243e681ebbf21310548fe4.pdf,success,cninfo,2026-06-05T10:42:17.088466,,
3f95dc45437b566b79516d26d9151284,300760,迈瑞医疗,sz,迈瑞医疗：2024年度募集资金存放与实际使用情况鉴证报告,其他,2025-04-29,finalpage/2025-04-29/1223371172.PDF,http://static.cninfo.com.cn/finalpage/2025-04-29/1223371172.PDF,data/pdf\300760_3f95dc45437b566b79516d26d9151284.pdf,success,cninfo,2026-06-05T10:42:18.765003,,
b8881909c909b21849abbb54a8612a68,300760,迈瑞医疗,sz,迈瑞医疗：华泰联合证券有限责任公司关于公司2024年度募集资金存放和实际使用情况的专项核查报告,其他,2025-04-29,finalpage/2025-04-29/1223371197.PDF,http://static.cninfo.com.cn/finalpage/2025-04-29/1223371197.PDF,data/pdf\300760_b8881909c909b21849abbb54a8612a68.pdf,success,cninfo,2026-06-05T10:42:18.765003,,
